code,year,gini_disp,gini_disp_se,gini_mkt,gini_mkt_se,corruptionSE,ruleOfLawSE,voice,regQual,govEffect,govEffectSE,stabilitySE,voiceSE,corruption,stability,regQualSE,ruleOfLaw,INCOMEPC_growth,INCOMEPC,trade,industrial,manu,agri,urban,HDI,EDU_IDX,Income_Index,life,kaopen,polity2,constant
COM,2005,55.1,2.6,61.2,2.8,0.3861447,-0.9953502000000001,-1.601033,-0.8848742,0.2394125,0.24576900000000002,-0.630451,0.23486010000000002,0.2131495,-1.505809,-0.435432,0.1905262,0.41653334299999994,1068.6003210000001,35.75740933,12.20649832,,29.37627389,27.875,0.455,0.376,0.406,60.1,-1.0,6.0,1
COM,2006,54.9,2.7,60.9,3.0,0.3778841,-0.9534046999999999,-1.677348,-0.6966180000000001,0.23800700000000002,0.2818837,-0.22168520000000003,0.2413393,0.16399979999999997,-1.489534,-0.35977309999999996,0.23294829999999997,0.222132637,1113.9577570000001,35.75727456,12.20643209,,29.37634063,27.863000000000003,0.461,0.38799999999999996,0.406,60.4,-1.0,9.0,1
COM,2007,54.6,2.7,60.6,3.1,0.3485679,-1.011351,-1.757584,-0.7067446,0.2381791,0.2982151,-0.388407,0.244033,0.16293010000000002,-1.44984,-1.094133,0.2385676,-1.58712863,1238.461514,33.15617921,12.41024133,,28.95664626,27.866999999999997,0.466,0.39899999999999997,0.405,60.7,-1.0,9.0,1
COM,2008,54.4,2.8,60.3,3.2,0.35155640000000005,-1.032968,-1.775537,-0.7902945,0.1991422,0.2687684,-0.2873705,0.23914499999999997,0.16131979999999999,-1.494797,-1.107348,0.2145754,1.5300025240000001,1387.594626,36.21852635,12.13563705,,29.13891501,27.886,0.47,0.41100000000000003,0.401,61.1,-1.0,9.0,1
COM,2009,54.2,2.9,59.9,3.3,0.3246365,-1.1300649999999999,-1.769843,-0.8286336999999999,0.1960183,0.26152190000000003,-0.34199440000000003,0.24916479999999996,0.1612138,-1.548741,-0.7667361,0.2177541,0.744011366,1339.337191,37.89692233,12.07332807,,30.0330064,27.921,0.47600000000000003,0.42200000000000004,0.4,61.5,-1.0,9.0,1
COM,2010,53.9,2.9,59.6,3.3,0.3200873,-1.046386,-1.743063,-0.8069158000000001,0.1880427,0.2678463,-0.4222873,0.2481745,0.15845499999999998,-1.423614,-0.5629393,0.21692270000000002,1.325682766,1315.214806,39.55013697,11.77544243,,30.416059499999996,27.973000000000003,0.48200000000000004,0.434,0.4,61.9,-1.0,9.0,1
COM,2011,53.8,2.9,59.3,3.5,0.36077529999999997,-1.002944,-1.760505,-0.7906244,0.1873741,0.2698932,-0.373952,0.24735079999999998,0.15663329999999998,-1.361312,-0.5527361,0.2151072,1.613333795,1446.068018,40.00099559,11.6973086,,30.56422084,28.04,0.48700000000000004,0.446,0.4,62.2,-1.0,9.0,1
COM,2012,53.5,3.1,58.9,3.5,0.2827465,-1.0157690000000001,-1.550861,-0.7833758000000001,0.1853658,0.2643578,-0.46614890000000003,0.2513204,0.15366570000000002,-1.3910639999999999,-0.452308,0.23724510000000001,0.733574939,1403.428519,40.81041894,11.22256957,,30.17296341,28.123,0.493,0.457,0.401,62.6,-1.0,9.0,1
COM,2013,53.3,3.1,58.6,3.5,0.29725290000000004,-0.9368037,-1.589367,-0.7399600000000001,0.17555,0.22355999999999998,-0.46056099999999994,0.2553928,0.1406863,-1.201662,-0.25692919999999997,0.23029940000000002,2.014724713,1504.920859,39.24329527,11.64828999,,30.78986256,28.223000000000003,0.499,0.46799999999999997,0.40299999999999997,62.9,-1.0,9.0,1
COM,2014,,,,,0.2380577,-0.8916997,-1.6740400000000002,-0.6122024,0.1846609,0.23785250000000002,-0.29174609999999995,0.2522002,0.154221,-1.104208,-0.1869102,0.2308277,-0.304632305,1511.816083,39.2358232,11.61087399,,30.01153359,28.338,0.501,0.47100000000000003,0.402,63.2,-1.0,,1
COM,2015,,,,,0.25285799999999997,-0.8152064,-1.5220069999999999,-0.7191135999999999,0.1908589,0.23240860000000002,-0.2911712,0.2454732,0.152385,-1.0290549999999998,-0.23279149999999998,0.22256959999999998,-1.245263663,1271.057042,36.943770799999996,11.42355891,,30.03278344,28.47,0.502,0.473,0.39899999999999997,63.5,-1.0,,1
COM,2016,,,,,0.24964679999999997,-0.9985093,-1.552775,-0.6658682,0.21695830000000002,0.21853979999999998,-0.2519301,0.22036750000000002,0.14624279999999998,-1.049556,0.0357599,0.22458029999999998,-0.145354379,1287.420965,36.88049751,11.67914617,,29.64062984,28.619,0.502,0.473,0.39799999999999996,63.7,-1.0,,1
THA,1996,43.9,1.3,47.9,1.6,0.3738571,0.5396288,0.1802246,-0.361192,0.19423610000000002,0.1682592,0.310659,0.1886216,0.20805570000000004,0.057269299999999995,0.4678561,0.27709429999999996,4.48759746,3043.981173,84.27412983,37.32167322,25.924647600000004,9.065074521,30.449,0.619,0.446,0.688,70.2,0.0,9.0,1
THA,1998,43.8,1.2,47.9,1.4,0.34546279999999996,0.5214028,0.09147519999999999,-0.06541430000000001,0.19488670000000002,0.19761629999999997,0.3824737,0.17024820000000002,0.21355500000000002,0.10594949999999999,0.639299,0.2576428,-8.741378566,1845.831225,100.2403458,36.28479404,27.36096686,10.26244699,30.795,0.63,0.485,0.6659999999999999,70.3,0.0,9.0,1
THA,2000,43.7,1.2,47.8,1.3,0.3135704,0.5811126,0.2110565,-0.18698789999999998,0.15951410000000002,0.19265539999999998,0.4678029,0.16148729999999997,0.2022156,0.4867977,0.4553121,0.2227895,3.37039309,2007.736363,121.29788359999999,36.83957014,28.59267473,8.502900397000001,31.386,0.649,0.517,0.68,70.6,0.0,9.0,1
THA,2002,43.2,1.1,47.3,1.4,0.2861308,0.38436529999999997,0.30969179999999996,-0.312025,0.17062739999999998,0.1723198,0.3215166,0.1555384,0.163098,0.1775825,0.5088668,0.2012513,5.270962889,2096.1879989999998,114.969743,37.04485839,28.71658898,8.696025949,33.734,0.6659999999999999,0.544,0.6890000000000001,71.1,0.0,9.0,1
THA,2003,43.0,1.2,47.1,1.4,0.2832122,0.16213129999999998,0.3663059,-0.173061,0.1699856,0.17720120000000003,0.2182411,0.1505349,0.16609379999999999,0.3838208,-0.1431532,0.17446199999999998,6.390964576,2359.1164940000003,116.6928382,38.058034899999996,29.77326397,9.44456985,34.941,0.674,0.555,0.6970000000000001,71.4,0.0,9.0,1
THA,2004,42.8,1.2,46.9,1.5,0.2793393,0.1063597,0.31536620000000004,-0.225242,0.15754079999999998,0.17863289999999998,0.1265833,0.14082709999999998,0.1500625,0.22640429999999998,-0.7164354000000001,0.1783943,5.560854994,2660.1227910000002,127.4120753,38.02829944,29.60405196,9.294173322,36.169000000000004,0.6829999999999999,0.5670000000000001,0.705,71.8,0.0,9.0,1
THA,2005,42.7,1.3,46.7,1.5,0.27061440000000003,0.0458365,0.39629699999999995,-0.19059720000000002,0.15460639999999998,0.17481300000000002,-0.0982958,0.1356329,0.15310729999999997,0.4709562,-0.86934,0.15735439999999998,3.5174868260000003,2894.061896,137.853903,38.62905184,29.79381591,9.198074335,37.411,0.693,0.585,0.71,72.1,0.0,9.0,1
THA,2006,42.5,1.2,46.6,1.5,0.2459985,-0.055772699999999995,0.4517170999999999,-0.38426409999999994,0.1482869,0.1779845,-0.7391939999999999,0.1313947,0.12156549999999999,0.243027,-1.130407,0.1809789,4.335761896,3369.547815,134.0867706,39.26984265,30.33700348,9.406123689,38.673,0.6990000000000001,0.588,0.718,72.5,0.0,-5.0,1
THA,2007,42.2,1.2,46.2,1.4,0.23912960000000003,-0.1189613,0.36148259999999993,-0.3694969,0.146925,0.1939685,-0.5625023,0.13967079999999998,0.11642129999999999,0.14285520000000002,-1.111438,0.18368320000000002,4.846390268,3973.019618,129.8731411,39.54616123,30.74794627,9.350609229,39.95,0.71,0.607,0.725,72.9,-1.0,-1.0,1
THA,2008,41.8,1.2,45.9,1.4,0.24162899999999998,-0.1402466,0.2205064,-0.4077929,0.1402622,0.1966403,-0.5296668999999999,0.13467479999999998,0.1132473,0.2105248,-1.271436,0.1786198,1.192174899,4379.659877,140.43696809999997,39.58549416,30.70979584,10.07543887,41.242,0.7140000000000001,0.611,0.727,73.3,0.0,4.0,1
THA,2009,41.5,1.2,45.5,1.4,0.24185990000000002,-0.2301871,0.267293,-0.3097054,0.1391044,0.1911723,-0.45588370000000006,0.1322169,0.1151017,0.21796620000000003,-1.424786,0.1713473,-1.189538348,4213.001541,119.2695547,38.70753861,29.61270181,9.790233755,42.543,0.718,0.618,0.725,73.6,-1.0,4.0,1
THA,2010,41.2,1.3,45.2,1.5,0.23933089999999999,-0.2047026,0.1877606,-0.3338629,0.13917539999999998,0.1948977,-0.49582200000000004,0.1333011,0.1153136,0.1737148,-1.442788,0.17080910000000002,6.988480707999999,5076.342992,127.250452,40.01269042,31.07167914,10.52516753,43.856,0.7240000000000001,0.624,0.7340000000000001,73.9,-1.0,4.0,1
THA,2011,41.0,1.3,44.9,1.5,0.23852240000000002,-0.2039137,0.2058535,-0.32346490000000006,0.1296287,0.19325610000000001,-0.4051817,0.1374306,0.1133392,0.20163570000000003,-1.133534,0.16222479999999997,0.357024259,5492.115427000001,139.6755555,38.07247154,29.13560523,11.5946519,44.698,0.727,0.626,0.738,74.2,-1.0,7.0,1
THA,2012,40.8,1.4,44.7,1.6,0.2196655,-0.151088,0.2246817,-0.366163,0.13439879999999998,0.19166170000000002,-0.3211412,0.12804939999999998,0.1131778,0.2435732,-1.216631,0.1752203,6.740727971,5860.58061,138.4791854,37.42827946,28.11136185,11.50702522,45.445,0.731,0.626,0.7440000000000001,74.4,-1.0,7.0,1
THA,2013,40.7,1.4,44.5,1.6,0.22578739999999997,-0.12053489999999999,0.248,-0.3435557,0.13433420000000001,0.19013239999999998,-0.42992579999999997,0.1268895,0.11047069999999999,0.2265044,-1.311683,0.17490329999999998,2.2224330119999998,6168.264895,133.4072619,36.97905609,27.73264478,11.32486762,46.193000000000005,0.728,0.617,0.745,74.7,-1.0,7.0,1
THA,2014,,,,,0.19224739999999998,-0.1913677,0.3379512,-0.4502737,0.1452256,0.19505260000000002,-0.8747826,0.1236413,0.1275675,0.2732638,-0.9063863000000001,0.1804529,0.550265985,5951.883702,131.7855353,36.83580593,27.72107755,10.09162981,46.943000000000005,0.735,0.629,0.748,74.9,-1.0,,1
THA,2015,,,,,0.1981644,-0.1477084,0.35013,-0.49340020000000007,0.143067,0.1965686,-0.9691049999999999,0.1232259,0.12970689999999999,0.2920193,-0.9944293,0.17374360000000003,2.7199761060000003,5840.046947999999,125.92438119999998,36.26005787,27.53916334,8.8754771,47.693999999999996,0.741,0.64,0.7509999999999999,75.1,-1.0,,1
THA,2016,,,,,0.2049565,-0.0048757,0.342031,-0.38898459999999996,0.1575645,0.1891187,-1.0251139999999999,0.1288993,0.1254784,0.16807020000000003,-0.9885814,0.1785568,2.97163312,5978.611454,122.02915800000001,35.74120951,27.37817932,8.450686516000001,48.448,0.748,0.65,0.757,75.3,-1.0,,1
URY,1996,38.6,0.6,49.3,0.9,0.3738571,0.5617709,0.5846094000000001,1.1249959999999999,0.2074334,0.1736049,0.8298363999999999,0.2620766,0.19692920000000003,0.8402431999999999,0.623367,0.31174650000000004,4.826936912,6317.565767,39.52843646,28.54549569,19.26387094,8.016058205,90.835,0.7170000000000001,0.615,0.722,73.9,2.0,10.0,1
URY,1998,39.5,0.6,50.4,0.9,0.34546279999999996,0.6583515,0.4691714,1.079483,0.210277,0.21177939999999998,0.9746596,0.21848320000000004,0.20537960000000002,0.8405209000000001,0.7663415,0.3046118,3.855486871,7713.6187709999995,35.64001539,23.18489557,14.17131311,6.8237448689999995,91.45,0.735,0.643,0.74,74.3,2.0,10.0,1
URY,2000,40.4,0.6,51.6,0.8,0.34280900000000003,0.5904653,0.44648950000000004,0.9251406999999999,0.1646799,0.2034165,0.9898123999999999,0.20620100000000002,0.1932439,0.7021272,0.9310301,0.24531060000000002,-2.276275498,6875.021328,36.71373815,21.83558143,12.5186631,5.9941938,92.02799999999999,0.742,0.6609999999999999,0.7340000000000001,74.8,2.0,10.0,1
URY,2002,41.8,0.6,53.1,0.9,0.3010781,0.6840699,0.6088545999999999,0.9126395,0.180173,0.1763725,1.054347,0.18789370000000002,0.1633872,0.5282958000000001,0.8366598,0.2136482,-7.747736412999999,4090.8992670000002,40.02906731,21.65935848,13.08012991,7.529659045,92.569,0.747,0.685,0.7170000000000001,75.2,2.0,10.0,1
URY,2003,41.8,0.6,53.2,0.8,0.29247490000000004,0.6623972,0.4974258,1.050345,0.18049920000000003,0.1796212,0.9925181999999999,0.18204410000000001,0.1649929,0.3146923,0.7122626,0.1821441,0.8772255590000001,3624.198052,51.75919958,22.92838649,14.87090944,9.638783006,92.82799999999999,0.75,0.6970000000000001,0.711,75.4,2.0,10.0,1
URY,2004,42.1,0.4,53.5,0.5,0.2872855,0.45665200000000006,0.3193935,0.8986151,0.16560729999999999,0.1807289,0.8427104999999999,0.16695179999999998,0.1592806,0.2649729,0.5910469,0.1840556,5.073457605,4120.556611,61.47668809,22.24734133,14.90260843,10.99679087,93.07799999999999,0.754,0.6970000000000001,0.718,75.6,2.0,10.0,1
URY,2005,41.7,0.5,53.2,0.7,0.2786692,0.47114449999999997,0.4956834,1.0746719999999998,0.16510439999999998,0.1749862,0.8857377000000001,0.16727379999999997,0.16279749999999998,0.3975147,0.7786088000000001,0.16168670000000002,7.449553675,5226.937806,58.87769633,23.77533687,14.85246711,8.745836743,93.319,0.7559999999999999,0.688,0.731,75.8,2.0,10.0,1
URY,2006,42.1,0.4,53.6,0.6,0.2741809,0.5625108,0.3900837,1.114514,0.1619899,0.1828277,1.0307110000000002,0.17052509999999999,0.141463,0.3661618,0.8994040999999999,0.1917907,3.985945328,5887.848703000001,61.9715745,22.89652221,14.54339076,8.913845238,93.553,0.7609999999999999,0.693,0.738,76.0,2.0,10.0,1
URY,2007,41.9,0.3,53.3,0.3,0.2626058,0.6046594,0.5312064999999999,1.2439850000000001,0.1621614,0.20834760000000002,1.045523,0.1760312,0.14078010000000002,0.27564890000000003,0.8354976999999999,0.1955203,6.3385167110000005,7026.511490999999,59.21044784,23.64404863,13.73514408,8.499364191,93.779,0.762,0.6859999999999999,0.747,76.1,2.0,10.0,1
URY,2008,41.0,0.5,52.4,0.7,0.2640872,0.5952185000000001,0.5009665,1.308401,0.1571067,0.2174077,1.0621450000000001,0.1802891,0.1393866,0.2557974,0.8462693000000001,0.1992141,6.90430747,9091.079039,65.20809501,22.76735131,14.94688284,9.168924042999999,93.99799999999999,0.7659999999999999,0.688,0.7559999999999999,76.3,2.0,10.0,1
URY,2009,40.5,0.5,51.7,0.7,0.246402,0.7180718,0.5959123000000001,1.2384030000000001,0.14262149999999998,0.1965635,1.105795,0.1653785,0.133879,0.37535029999999997,0.7903185,0.1759741,3.9492501260000004,9451.932449,53.39441927,24.07940704,14.81860071,7.886996101,94.209,0.778,0.713,0.7609999999999999,76.4,2.0,10.0,1
URY,2010,39.3,0.3,50.4,0.4,0.2435471,0.7385979,0.6269566,1.279333,0.14184860000000002,0.1992109,1.1465450000000001,0.16352070000000002,0.1317003,0.394081,0.8249860000000001,0.1747217,7.495365542999999,11992.01663,51.69903720000001,24.52885571,13.52832361,7.202064502000001,94.414,0.773,0.687,0.7709999999999999,76.6,2.0,10.0,1
URY,2011,37.9,0.5,48.6,0.6,0.2442496,0.6990168999999999,0.5537435,1.27888,0.1379735,0.1994028,1.1214309999999998,0.1608417,0.1336174,0.4360313,0.9570969000000001,0.1732116,4.86062488,14236.681190000001,53.24703401,22.70512025,12.73340431,8.829161994,94.61200000000001,0.782,0.703,0.778,76.7,2.0,10.0,1
URY,2012,36.6,0.4,46.9,0.7,0.2219843,0.5931783,0.441899,1.355477,0.13968529999999998,0.198318,1.060967,0.14164939999999998,0.12301780000000001,0.4357729,0.7091678000000001,0.18147729999999998,3.230534045,15171.584659999999,55.06115416,22.86222892,12.17315682,8.121772487000001,94.73899999999999,0.79,0.7170000000000001,0.784,76.9,2.0,10.0,1
URY,2013,36.8,0.3,46.9,0.3,0.2280198,0.5642819,0.4476831,1.375125,0.1398055,0.1954303,1.0852629999999999,0.1404156,0.12074059999999999,0.5423520000000001,0.8047382,0.1806973,4.314466937,16973.67421,49.71784647,23.66924034,11.26622779,7.616200626,94.84299999999999,0.797,0.731,0.79,77.0,2.0,10.0,1
URY,2014,36.4,0.4,46.6,0.7,0.1963862,0.7105753,0.4827862,1.378793,0.14884429999999998,0.2036578,1.1078629999999998,0.1362026,0.1287558,0.5301751,0.9918796,0.1869514,2.9049777939999997,16831.97294,49.08762406,24.70064115,12.14330217,6.735462172,94.945,0.8009999999999999,0.736,0.794,77.2,2.0,,1
URY,2015,36.4,0.5,46.6,0.7,0.20298339999999998,0.712418,0.5288608,1.316853,0.1479287,0.20624050000000002,1.143404,0.1382632,0.1306195,0.4245313,1.004238,0.1804464,0.030240602999999998,15613.76427,45.32824081,25.44175806,13.24266133,6.131441946,95.045,0.8,0.731,0.795,77.3,2.0,,1
URY,2016,35.9,0.3,46.5,0.4,0.20779570000000003,0.6303941999999999,0.5741805,1.267499,0.1593384,0.196941,1.162972,0.1384963,0.1265772,0.48945559999999994,1.0625799999999999,0.18557839999999998,1.32976957,15387.144030000001,41.31022624,25.53927812,12.81806776,5.89193973,95.14399999999999,0.802,0.733,0.797,77.5,2.0,,1
CIV,1996,40.8,1.7,45.2,2.0,0.3738571,-0.7854350999999999,-0.2609782,-0.2605668,0.2124291,0.1739037,-0.5832255000000001,0.2620766,0.2088098,-0.398577,0.03483869999999999,0.31174650000000004,4.310778203,827.7620057,73.51927601,20.41835192,14.59307881,24.60262093,41.586999999999996,0.38799999999999996,0.266,0.49700000000000005,48.7,-1.0,-6.0,1
CIV,1998,40.8,1.6,45.3,1.9,0.34546279999999996,-0.8797795,-0.22918670000000002,-0.46925870000000003,0.20989839999999998,0.2031547,-0.6386772,0.21172919999999998,0.21444610000000003,-0.22182689999999997,-0.2023249,0.2692645,1.842875672,809.0126882999999,76.36664350000001,22.77776792,16.19516559,24.17700335,42.342,0.389,0.273,0.51,47.4,-1.0,-6.0,1
CIV,2000,41.3,1.6,45.9,2.0,0.34280900000000003,-1.177384,-0.8187943,-0.6848614000000001,0.17504579999999997,0.2112371,-0.9324062,0.2200078,0.19728289999999998,-0.5123319000000001,-1.244039,0.2490924,-4.580540603999999,651.3059068,74.63780424,21.50447966,17.21134365,24.98911571,43.155,0.39399999999999996,0.297,0.502,46.7,-1.0,4.0,1
CIV,2002,41.7,1.6,46.5,1.8,0.3161064,-1.295482,-0.8806712999999999,-0.7691969,0.1829834,0.1869344,-1.067058,0.19619479999999997,0.159149,-0.4201515,-1.9185580000000002,0.2111991,-3.827639325,716.5302619,79.8636641,21.1038855,14.25846179,27.27005039,43.983000000000004,0.39899999999999997,0.313,0.495,46.6,-1.0,0.0,1
CIV,2003,41.7,1.7,46.5,2.0,0.3020468,-1.370619,-0.9832975,-0.9799138000000001,0.1872563,0.1933086,-1.154528,0.1967731,0.15882960000000002,-0.7841697,-1.803033,0.1815231,-3.42246201,869.7125786,75.26749055,21.07352104,12.31517849,28.78085502,44.398999999999994,0.402,0.321,0.491,46.9,-1.0,0.0,1
CIV,2004,41.7,1.8,46.5,2.1,0.29348359999999996,-1.372084,-1.255008,-1.206059,0.1717755,0.18443710000000002,-1.219649,0.1774299,0.1553729,-0.9582267,-2.116911,0.1770589,-0.857498876,921.2012511,84.60668736,22.01057463,12.46528097,23.58975972,44.817,0.40700000000000003,0.32899999999999996,0.491,47.2,-1.0,0.0,1
CIV,2005,41.6,1.9,46.5,2.2,0.2874605,-1.479573,-1.323396,-1.240558,0.1669193,0.1867412,-1.294619,0.17772910000000003,0.1520145,-0.8962979,-2.264047,0.1601425,-0.40700257799999995,930.8297425000001,93.92263771,22.81684311,14.46044638,22.59324627,45.233999999999995,0.413,0.336,0.491,47.7,-1.0,0.0,1
CIV,2006,41.6,2.0,46.4,2.3,0.2575245,-1.449099,-1.163073,-1.198453,0.1584378,0.2103411,-1.278678,0.1652904,0.1303385,-0.9197752,-1.8652939999999998,0.1801829,-0.6514372079999999,949.1318152999999,95.06972995,23.53216211,14.23069502,22.62521288,45.652,0.418,0.344,0.49,48.2,-1.0,0.0,1
CIV,2007,41.6,1.9,46.3,2.3,0.24812889999999999,-1.455051,-1.209597,-1.0912629999999999,0.15794470000000002,0.214412,-1.2020899999999999,0.1691872,0.1304198,-0.8458249,-1.8380580000000002,0.18055420000000003,-0.444884354,1061.154064,89.43763142,23.271715399999998,14.55700286,21.99480637,46.071000000000005,0.424,0.35200000000000004,0.49,48.7,-1.0,0.0,1
CIV,2008,41.6,1.9,46.3,2.2,0.24640309999999999,-1.4215309999999999,-1.243004,-1.107821,0.14448970000000003,0.1919609,-1.16756,0.1565098,0.1289474,-0.9032416,-1.8066740000000001,0.1707744,0.271158496,1235.6134880000002,87.27485334,24.39105129,14.29658261,22.67704581,46.49100000000001,0.43,0.36,0.491,49.3,-1.0,0.0,1
CIV,2009,41.5,2.0,46.3,2.3,0.246402,-1.234531,-1.1089120000000001,-1.104134,0.14009660000000002,0.1856031,-1.0643799999999999,0.1606684,0.1148897,-0.9707215,-1.3208739999999999,0.16329960000000002,0.916728923,1210.29545,90.77922973,25.04656519,13.38457714,21.20021808,46.91,0.43700000000000006,0.368,0.49200000000000005,49.9,-1.0,0.0,1
CIV,2010,41.4,2.1,46.3,2.4,0.2435471,-1.21725,-1.285643,-1.1578959999999998,0.13782429999999998,0.18923620000000002,-1.048398,0.15802760000000002,0.1127778,-0.9260469000000001,-1.5838940000000001,0.1629875,-0.33644414899999997,1211.930285,93.95943422,22.40826832,12.62580912,24.52942756,47.33,0.442,0.376,0.49200000000000005,50.4,-1.0,0.0,1
CIV,2011,41.4,2.2,46.2,2.4,0.2442496,-1.269172,-1.155031,-1.012901,0.13141960000000003,0.1877814,-1.081877,0.15034270000000002,0.1132219,-0.8695122999999999,-1.405808,0.1621879,-6.641118189,1207.001398,91.15483119,24.20136658,13.31369023,26.69084941,47.751000000000005,0.445,0.386,0.48100000000000004,50.9,-1.0,4.0,1
CIV,2012,41.3,2.2,46.2,2.5,0.2219843,-1.079259,-1.098414,-0.8303831,0.1320578,0.18780479999999997,-0.77775,0.1362885,0.10985739999999998,-0.764886,-1.2634610000000002,0.1728699,8.042352488999999,1243.344509,93.67447578,24.02955931,13.98244261,22.1902512,48.172,0.45399999999999996,0.39299999999999996,0.494,51.5,-1.0,4.0,1
CIV,2013,41.3,2.3,46.0,2.5,0.2280198,-0.9050444,-0.9257876,-0.7355494,0.1283461,0.170496,-0.7511911,0.1346905,0.10468010000000001,-0.7363843000000001,-1.048724,0.1685729,6.225706887,1415.469277,80.12682964,25.95105232,16.20297196,20.97862591,48.593,0.462,0.39899999999999997,0.501,52.0,-1.0,4.0,1
CIV,2014,41.2,2.2,46.0,2.5,0.1963862,-0.5914158,-0.833844,-0.41915290000000005,0.1383345,0.18016729999999997,-0.5076874,0.1326332,0.1215127,-0.5945303000000001,-1.037161,0.1729697,6.10311564,1559.386652,73.64524821,27.41005199,16.85122556,21.05143674,49.013999999999996,0.465,0.39299999999999996,0.513,52.5,-1.0,,1
